 train         node      observed        predicted
     y             1    5.940381E-01    2.384730E-01
     y             1    2.874510E-01    1.975889E-01
     y             1   -3.760847E-01    1.469730E-01
     y             1    6.743883E-01    2.262014E-01
     y             1   -6.602621E-02    1.883505E-01
     y             1    6.031920E-01    1.450872E-01
     y             1   -2.291834E-01    8.010488E-02
     y             1   -7.551185E-02    1.843953E-01
     y             1   -5.639583E-03    2.659393E-01
     y             1    1.028594E-01    1.196081E-01
     y             1    1.850055E-01   -1.490848E-02
     y             1   -1.300984E-01    1.252817E-01
     y             1    7.354319E-01    2.411390E-01
     y             1    9.997524E-02    7.536898E-02
     y             1    2.789124E-01    6.371333E-02
     y             1    3.900442E-01    1.159556E-01
     y             1    2.735391E-01    1.345756E-01
     y             1    4.937995E-01    2.727871E-01
     y             1   -4.032559E-01    2.178006E-01
     y             1    5.183176E-01    9.221730E-02
     y             1    5.550570E-01    1.945305E-01
     y             1    1.840355E-01    2.279004E-01
     n             1              NA    1.811596E-01
     y             1    2.392852E-01    2.276487E-01
     y             1   -3.784938E-02    2.924901E-01
     y             1    8.865169E-02    1.850427E-01
     y             1    3.541175E-01    2.651671E-01
     n             1              NA    1.358439E-01
     y             1    6.422256E-01    2.953377E-01
     y             1   -7.534674E-01    5.204985E-02
     y             1    4.585508E-01    1.418008E-01
     y             1    3.467349E-01    3.018201E-01
     y             1    2.492795E-01    2.371388E-01
     y             1   -3.985540E-01    1.539428E-01
     y             1    1.986585E-01    6.095597E-02
     y             1    3.438816E-02    2.248039E-01
     y             1    1.359491E-01    2.464889E-01
     y             1   -5.595260E-01    8.533404E-02
     y             1   -1.696649E-01   -2.446183E-02
     y             1    6.662088E-01    2.456591E-01
     y             1   -1.112522E-01    8.179707E-02
     y             1    1.644535E-02    2.122805E-01
     y             1    6.057673E-01    2.080041E-01
     y             1   -4.099776E-01    3.462858E-01
     y             1   -1.328663E-01    1.819099E-01
     y             1    6.817014E-03    1.939838E-01
     y             1   -3.162549E-01    4.049190E-02
     y             1    3.258867E-01    3.792271E-01
     n             1              NA    6.510601E-02
     n             1              NA    7.715567E-02
     y             1    2.526188E-01    1.519257E-01
     y             1    4.286372E-01    5.922997E-02
     y             1    3.189359E-01    3.024296E-01
     y             1    3.861027E-01    2.745342E-01
     y             1   -2.980458E-01    1.803682E-01
     y             1   -2.344536E-01    1.068238E-01
     y             1    2.992627E-01    5.609623E-02
     y             1    3.437005E-01    2.173286E-01
     y             1   -2.031367E-01    2.594856E-01
     y             1    4.040361E-01    3.120631E-01
     y             1    6.000504E-01    8.793765E-02
     y             1    2.931947E-01    1.273396E-01
     y             1   -1.072851E+00    3.604465E-02
     y             1    1.154146E+00    3.083861E-01
     y             1    6.148936E-01    7.859594E-02
     y             1    3.444380E-01    1.484844E-01
     y             1    8.188180E-01    2.071108E-01
     y             1    6.914278E-02    1.920463E-01
     n             1              NA    9.848832E-02
     n             1              NA    7.040139E-02
     y             1    6.502025E-01   -6.079423E-02
     y             1    1.891657E-01    1.740427E-01
     y             1    1.062900E-02    1.419232E-01
     y             1   -1.064403E+00    1.729468E-01
     y             1    2.070377E-02    1.103729E-01
     y             1    6.881841E-01    3.936773E-01
     y             1    4.444405E-01    1.699823E-01
     y             1    5.302215E-01    3.474749E-01
     y             1    5.061423E-01    2.914672E-01
     y             1   -5.352468E-01    9.469428E-02
     y             1    4.954513E-01    6.989136E-02
     y             1    6.616960E-02    2.069340E-01
     y             1   -1.039327E-01    1.647842E-01
     y             1    1.829704E-01    1.948115E-01
     y             1   -2.599001E-01    1.821614E-01
     y             1    6.722933E-01    2.271006E-01
     y             1    8.132657E-02    3.373218E-01
     y             1    3.591097E-01    8.774875E-02
     y             1   -2.635996E-01    9.759548E-02
     y             1    9.538177E-01    3.614028E-01
     y             1    2.652383E-01    1.246107E-01
     y             1    9.399018E-01    1.137802E-01
     y             1    2.348040E-01    3.093181E-01
     y             1    3.518129E-01    2.612678E-01
     y             1    3.601955E-01    1.864363E-01
     y             1   -4.579766E-01    4.532996E-02
     y             1    7.306585E-01    2.148309E-01
     y             1    9.505028E-01    1.269201E-01
     y             1   -3.025769E-01    9.942316E-02
     y             1    4.053516E-01    2.742095E-01
     n             1              NA    1.568906E-01
     y             1    7.396170E-02    1.437448E-01
     y             1    5.875252E-01    2.095338E-01
     y             1    4.903298E-01    9.270589E-02
     y             1   -7.206374E-02    1.935758E-01
     y             1   -5.644969E-01    1.479468E-01
     y             1    3.183745E-01    1.317671E-01
     y             1    2.949986E-01    2.488013E-01
     y             1   -1.778624E-01    1.525878E-02
     y             1    5.219144E-01    7.145352E-02
     y             1    2.191175E-01    1.998557E-01
     y             1   -1.671878E-01    1.685177E-01
     y             1    3.500308E-01    5.858053E-02
     y             1    2.021097E-01    9.594076E-02
     y             1    1.877817E-01    2.531070E-01
     y             1   -3.002252E-02    1.392615E-01
     y             1    7.811135E-01    2.956057E-01
     y             1   -1.112502E-01    2.365981E-01
     y             1    9.459429E-02    1.762860E-01
     y             1    3.396809E-01    1.921660E-01
     y             1    6.650881E-01    2.259392E-01
     y             1    1.480309E-01    1.427957E-01
     y             1    6.616218E-01    1.243635E-01
     y             1    6.761556E-02    1.366833E-01
     y             1    7.054066E-01    2.441012E-01
     y             1    4.959229E-02    1.248138E-01
     y             1   -5.671448E-01    1.977717E-01
     y             1    4.743713E-02    1.343853E-01
     y             1    5.425046E-01    3.249347E-01
     y             1   -6.719990E-01    7.821228E-02
     y             1   -3.637143E-01    8.685920E-02
     y             1    5.754239E-01    5.529063E-02
     y             1    9.549161E-01    2.672135E-01
     y             1   -1.282729E-01    1.264759E-01
     y             1   -4.625010E-02   -2.288675E-02
     y             1    2.522574E-01    1.002219E-01
     y             1    6.018901E-01    6.707010E-02
     y             1   -8.525244E-01    1.799553E-01
     y             1    9.887613E-02    1.984499E-01
     y             1   -3.552789E-02    2.480765E-01
     n             1              NA    1.611025E-01
     y             1   -1.379858E-01    1.090018E-01
     y             1    9.822236E-03    3.860733E-02
     y             1    2.167147E-01    1.932102E-01
     y             1    1.867727E-01    5.960851E-03
     y             1   -5.265052E-02    7.932778E-02
     y             1   -3.802888E-01    9.180884E-02
     y             1    1.638976E-01    1.872816E-01
     y             1    4.279794E-01    1.381200E-01
     y             1    4.770956E-01    2.776802E-01
     y             1    6.383804E-01    3.697037E-01
     y             1    3.149662E-01    4.841897E-02
     y             1    6.868461E-01    2.484394E-01
     y             1    5.036825E-01    1.882020E-01
     y             1    4.461791E-01    1.533234E-01
     y             1   -1.405223E-01    2.129729E-01
     y             1    2.141170E-01    1.935159E-01
     y             1   -1.320090E-01    1.047164E-01
     y             1    7.053960E-01    1.508500E-01
     y             1    6.638948E-02    2.656695E-01
     y             1    8.878560E-02    9.586276E-02
     y             1    1.157368E-01    1.346880E-01
     y             1   -1.361806E-01    2.465395E-01
     n             1              NA    9.097244E-02
     y             1    2.448157E-01    1.080305E-01
     y             1    1.111360E+00    1.732825E-01
     y             1    2.915687E-01    1.570599E-01
     y             1    4.019488E-01    1.384240E-01
     y             1    2.128033E-01    3.063614E-01
     n             1              NA    1.925472E-01
     y             1    7.391782E-02    1.096878E-01
     y             1    6.907283E-01    1.235905E-01
     y             1    4.326811E-02    2.024540E-01
     y             1    5.334986E-01    8.657680E-02
     y             1    5.616799E-01    2.314887E-01
     y             1    3.837776E-01    1.351210E-03
     y             1   -3.167655E-02    1.960273E-01
     y             1    6.474460E-01    1.389218E-01
     y             1   -9.786501E-02    1.013475E-01
     y             1   -3.819007E-01    3.526697E-02
     y             1   -2.733840E-02    3.097559E-01
     y             1    1.295756E-01    4.897290E-02
     y             1    5.208229E-01    2.855405E-01
     y             1    3.820303E-01    1.218657E-01
     y             1   -1.650566E-01    6.787991E-02
     y             1   -2.615892E-01    6.832102E-02
     y             1    8.395844E-02    1.739004E-01
     y             1    7.579584E-01    8.242238E-02
     y             1    2.645520E-02    2.252492E-01
     y             1    1.623275E-01    1.372842E-01
     y             1    4.665639E-01    2.943643E-01
     y             1   -2.439786E-01    3.438693E-02
     y             1   -1.020724E-01    4.379452E-02
     y             1   -4.697491E-01    4.103989E-02
     y             1    2.036558E-01    6.486519E-02
     n             1              NA    3.376116E-01
     y             1    2.177009E-01    1.536814E-01
     y             1    8.875704E-02    2.411581E-02
     y             1    1.568528E-01    8.501789E-02
     y             1   -2.400358E-01    2.085678E-01
     y             1    3.897450E-01    2.592749E-03
     y             1    3.342877E-01    1.691506E-01
     y             1    7.158598E-02    2.129652E-01
     y             1    9.287480E-01    2.465730E-01
     y             1    5.366677E-01    3.244798E-01
     y             1    1.147029E+00    1.878537E-01
     y             1    3.590795E-02    7.451354E-02
     y             1    6.957286E-01    1.179691E-01
     y             1    5.104418E-01    2.065651E-01
     y             1    1.137909E-02    1.720849E-01
     y             1    3.793261E-01    1.590061E-01
     y             1   -1.707094E-01    1.208005E-01
     y             1    8.277561E-02    2.877119E-01
     y             1    9.512879E-02    2.099378E-01
     n             1              NA    2.407003E-01
     y             1   -6.447530E-02    1.014533E-01
     y             1    7.936013E-02    2.594477E-01
     n             1              NA    2.277815E-01
     y             1    7.249315E-02    1.611571E-01
     y             1    3.965428E-01    1.338481E-01
     y             1   -9.222247E-02    9.924815E-02
     y             1   -2.095425E-01    1.442008E-01
     y             1    1.738491E-01    1.226608E-01
     y             1   -5.618929E-01    1.053938E-01
     y             1    2.449095E-01    1.053938E-01
     y             1    1.558030E-02    1.050363E-01
     y             1    3.264851E-01    2.178975E-01
     y             1   -8.580908E-01    1.597470E-01
     y             1    1.146961E+00    2.233623E-01
     y             1   -6.250693E-01    1.049444E-01
     y             1    9.251469E-02    2.016192E-01
     y             1    5.207858E-01    1.886897E-01
     y             1    2.099305E-01    9.759898E-02
     y             1   -1.068306E-01   -1.359218E-03
     y             1    1.208915E-01    3.273266E-02
     y             1    3.844303E-01    1.600648E-01
     y             1    2.131529E-01    3.612752E-01
     y             1    1.022129E-01    3.516727E-01
     y             1   -1.620165E-01    2.727857E-01
     y             1    4.248856E-01    8.939485E-02
     y             1    8.100405E-02    2.520032E-01
     y             1   -7.118551E-02    4.380097E-02
     y             1    7.148565E-02    4.343970E-02
     y             1   -1.060162E-01    5.682880E-02
     y             1   -5.659449E-01    1.783575E-01
     y             1    4.603236E-01    2.360739E-01
     y             1    2.763879E-01    2.671531E-01
     y             1   -2.217429E-01    1.965816E-01
     y             1   -2.501423E-01    1.277395E-01
     y             1   -4.370815E-02    2.176765E-01
     y             1   -4.143475E-01    1.785305E-01
     y             1    5.860460E-01    2.533819E-01
     y             1    7.231765E-01    1.138437E-01
     y             1   -5.016977E-01    2.031718E-01
     y             1    5.041023E-02    1.398284E-01
     y             1    8.440926E-02    2.865900E-01
     y             1   -4.307591E-02    3.133844E-01
     y             1   -6.631666E-01    8.544352E-02
     y             1   -2.745895E-01    1.289715E-01
     y             1    7.031693E-01    2.538834E-01
     y             1    5.077954E-01    8.465944E-02
     y             1    2.844150E-01    2.348334E-01
     y             1    3.119586E-01    4.189143E-02
     y             1    7.146987E-01    2.001488E-01
     y             1    1.751890E-01    1.865679E-01
     y             1    5.184682E-01    2.575787E-01
     y             1   -2.113121E-01    1.473214E-01
     n             1              NA    2.787921E-01
     y             1    2.345651E-01    1.992597E-01
     y             1    1.597269E-01    1.369828E-01
     y             1    3.913809E-01    3.222554E-01
     y             1    6.386401E-01    1.439560E-01
     y             1   -9.608663E-01    4.141429E-02
     y             1    2.966411E-01    1.158784E-01
     y             1    3.432539E-02    9.593903E-02
     y             1    1.069008E+00    3.048850E-01
     y             1   -6.744395E-03    7.057483E-02
     y             1    1.002545E+00    1.287866E-01
     y             1    2.417199E-01    2.425259E-01
     y             1   -2.127641E-01    2.921624E-01
     y             1    8.338345E-02    2.140899E-01
     y             1   -2.341212E-01    5.245789E-02
     y             1    4.644359E-01    1.459610E-01
     y             1    1.014470E-01    1.561126E-01
     n             1              NA    2.884820E-01
     y             1    4.239080E-01    2.588037E-01
     y             1    1.114143E-01    1.394265E-01
     y             1    1.275658E-01    1.306834E-01
     y             1    9.755812E-03    2.497927E-01
     y             1    3.996667E-02    2.827064E-01
     y             1   -3.585755E-01    1.188736E-01
     y             1    3.108465E-01    1.236507E-01
     y             1    1.108211E+00    2.648613E-01
     y             1    2.238673E-01    2.485506E-01
     y             1   -2.026094E-01    2.908354E-01
     y             1    7.815837E-01    2.999354E-01
     y             1    8.392514E-01    1.135944E-01
     y             1    3.757889E-01    3.319538E-01
     y             1    1.642697E-01    2.185101E-01
     y             1   -1.355676E-01    1.600314E-01
     y             1    3.815431E-01    2.250214E-01
     y             1    8.304454E-02    2.242632E-01
     n             1              NA    7.015728E-02
     y             1    5.809729E-01    3.400658E-01
     y             1    5.203979E-01    2.147443E-01
     y             1   -3.986619E-01    2.455830E-01
     y             1   -2.866419E-01    1.941328E-01
     y             1   -4.747537E-01    6.249990E-02
     y             1   -1.040889E-01    3.067761E-01
     y             1    1.293186E-01    2.338545E-01
     y             1    8.569895E-02    1.448322E-01
     y             1    2.771245E-02    2.057976E-01
     y             1   -1.553490E-01    3.137609E-01
     y             1    1.576218E-01    1.292990E-01
     y             1    3.925903E-03    1.675690E-01
     y             1   -2.028147E-01    2.119906E-01
     y             1    1.047019E+00    1.772338E-01
     y             1    5.417879E-01    1.772825E-01
     y             1    5.100846E-01    2.307046E-01
     y             1    1.685166E-01    2.253505E-01
     y             1    9.225607E-01    2.342543E-01
     y             1    1.329782E-01    1.095744E-01
     y             1    3.109870E-01    3.576365E-01
     y             1    7.941331E-01    2.869716E-01
     y             1   -2.912683E-01    1.063935E-01
     y             1   -6.589725E-02    1.772079E-01
     y             1    1.208981E+00    1.753835E-01
     y             1   -2.506298E-01    1.504378E-01
     y             1   -1.724339E-01    3.069640E-01
     y             1    7.448290E-02    1.960066E-01
     y             1   -3.773257E-01    9.566855E-02
     y             1    4.813218E-01    1.365041E-01
     y             1    4.659615E-01    1.840757E-01
     y             1   -1.052733E-01    9.263238E-02
     y             1    1.664572E-01    9.735338E-02
     y             1    1.762697E-01    3.690325E-01
     y             1    5.969549E-01    1.282597E-01
     y             1   -2.330540E-01    1.860812E-01
     y             1    4.307729E-01    5.596230E-02
     y             1   -6.326070E-02    3.492675E-02
     y             1    4.776957E-01    7.806143E-02
     y             1    2.856648E-01    1.166624E-01
     y             1    1.424121E-01    3.051316E-01
     y             1    3.506748E-01    1.880184E-01
     y             1    6.626034E-01    1.507000E-01
     y             1    2.744673E-01   -5.745746E-02
     y             1    9.125536E-01    2.665031E-01
     y             1    7.194005E-01    2.921448E-01
     y             1    1.452398E-01    2.430965E-01
     y             1    1.231399E-01    1.801474E-01
     n             1              NA    2.163255E-01
     y             1    3.835566E-01    3.431682E-01
     y             1    8.909789E-01    2.838792E-01
     n             1              NA    2.291880E-01
     y             1   -5.187897E-02    2.105176E-01
     y             1   -2.061674E-01    1.669123E-01
     y             1   -1.815895E-02    1.619997E-01
     y             1   -1.940448E-01    2.013444E-01
     y             1   -1.970060E-01    2.556672E-01
     y             1    2.570836E-01    2.233534E-01
     y             1   -1.242164E-01   -6.692618E-02
     y             1    8.815141E-01    1.262207E-01
     y             1    3.819553E-01    1.926989E-01
     y             1   -1.961446E-01    2.622069E-01
     y             1    3.821354E-01    1.613164E-01
     y             1    2.277583E-02    1.862963E-01
     y             1   -1.854363E-01    1.232972E-01
     y             1    6.796888E-01    1.738403E-01
     y             1    1.515015E-01    1.220062E-01
     y             1   -6.876619E-01    6.770961E-02
     n             1              NA    4.801094E-02
     y             1    4.457712E-01    1.914501E-01
     y             1   -1.227367E-01    1.534461E-01
     y             1    2.829787E-03    2.809779E-01
     y             1    6.960072E-01    2.104131E-01
     y             1   -8.373659E-01    8.757835E-02
     y             1    8.898142E-03    2.702300E-01
     y             1   -5.842099E-01    2.913325E-01
     y             1    3.866626E-02    1.133561E-01
     y             1    5.343761E-01    2.474171E-01
     y             1    6.460133E-01    1.516088E-01
     y             1    5.650318E-01    3.193190E-01
     y             1    1.141763E-01    2.387025E-01
     y             1    7.970023E-01    5.301610E-01
     y             1    4.732304E-01    2.098798E-01
     y             1   -3.381796E-01    1.458779E-01
     y             1   -1.101015E-01    2.860093E-01
     y             1   -2.326451E-01    7.736466E-02
     n             1              NA    1.323283E-01
     y             1    2.022415E-01    2.456030E-01
     y             1   -1.672080E-01    1.483602E-01
     y             1    7.847806E-01   -6.650637E-02
     y             1   -1.779593E-01    1.632371E-01
     y             1   -4.023223E-01    7.968131E-02
     n             1              NA    2.335358E-01
     y             1   -8.857161E-02    3.222514E-02
     y             1    1.949948E-01    1.483128E-01
     y             1   -2.064377E-01    9.161833E-02
     y             1    5.986396E-01    1.877009E-01
     n             1              NA    6.145655E-02
     y             1   -2.565715E-01   -3.650297E-02
     y             1    5.090230E-01    1.137434E-01
     y             1    3.342066E-01    1.299399E-01
     y             1    2.903805E-01    2.534993E-01
     y             1    3.270929E-01    1.809995E-01
     y             1   -4.249676E-01    2.175121E-01
     y             1    5.305226E-01    3.374775E-01
     y             1   -7.117380E-01    8.287200E-02
     y             1    1.025367E+00    4.211415E-01
     y             1   -2.406176E-01    1.518602E-01
     y             1    1.620806E-01    1.384626E-01
     y             1   -4.504829E-01    2.306237E-01
     y             1   -3.038051E-01    1.695532E-02
     y             1    6.242535E-02    2.077224E-02
     y             1   -3.576520E-01    2.464977E-02
     y             1    5.834367E-01    3.877473E-01
     y             1    1.466187E-01    2.338589E-01
     y             1    4.992526E-01    1.917218E-01
     y             1   -1.168101E-01    8.118264E-02
     n             1              NA    2.663133E-01
     y             1   -7.933445E-02    7.613088E-02
     y             1   -1.405401E-01    2.536639E-01
     n             1              NA    9.136369E-02
     y             1    2.330987E-01    1.484902E-01
     y             1    1.824476E-01    7.574597E-02
     y             1    3.644619E-01    2.216872E-01
     y             1    6.760159E-02    4.996726E-02
     y             1    9.086915E-01    5.817852E-02
     y             1    7.960876E-01    1.893107E-01
     y             1   -1.793708E-01    1.500986E-01
     y             1    7.310631E-02    1.711849E-01
     y             1    3.264460E-01    1.182811E-01
     y             1    7.662292E-01    3.267388E-01
     y             1    1.716660E-02    2.900558E-01
     y             1   -3.735769E-01    2.171250E-01
     y             1    6.053020E-01    1.759840E-01
     y             1    1.965477E-01    2.148159E-01
     y             1    5.219990E-01    1.263572E-01
     y             1    7.669482E-01    1.610864E-01
     y             1    2.971831E-01    2.104852E-01
     y             1    2.746406E-01    1.116101E-01
     y             1    4.790013E-01    2.199383E-01
     y             1    1.032684E-01   -7.426774E-02
     y             1   -1.848203E-01   -1.295518E-02
     y             1    5.172530E-01    2.435339E-01
     y             1    1.299223E-01    2.232985E-01
     y             1    1.329415E-01   -2.604947E-02
     y             1   -1.499119E-01    2.434613E-01
     y             1    3.721009E-01    9.899095E-02
     y             1    1.134484E+00    3.450385E-01
     y             1   -6.684006E-02    1.934121E-01
     y             1    2.215725E-01    6.079962E-02
     y             1    3.763698E-01    2.373692E-01
     y             1    4.363369E-01    1.754938E-01
     y             1   -2.943175E-01    8.167910E-02
     y             1    7.666372E-01    1.725760E-02
     y             1   -1.390402E-01    1.066861E-01
     y             1   -2.809521E-01    1.707506E-02
     y             1    2.634050E-01    1.744088E-01
     y             1   -2.450999E-01    1.475055E-01
     y             1    2.884128E-01    2.760881E-01
     y             1   -4.412808E-01    3.914853E-01
     y             1   -6.375434E-01    2.452984E-01
     y             1    4.364132E-01    9.308906E-02
     y             1   -7.636806E-01    1.563674E-01
     y             1   -4.743310E-01    2.483163E-01
     y             1    2.605807E-01    2.436225E-01
     y             1    1.022993E+00    2.976440E-01
     y             1    9.329481E-02   -1.482010E-02
     n             1              NA    9.888092E-02
     y             1    3.463546E-01    1.453639E-01
     y             1    2.213450E-02    1.423593E-01
     n             1              NA    1.591778E-01
     y             1    5.435942E-01    2.253737E-01
     y             1    1.425875E+00    2.102070E-01
     y             1   -4.221591E-01    5.198808E-02
     n             1              NA    7.045938E-02
     y             1    1.996459E-02    1.808071E-01
     y             1    5.288715E-01    1.472874E-01
     y             1   -4.139717E-01    1.113720E-01
     y             1    1.099995E+00    2.805528E-01
     y             1    1.396198E-01    1.295564E-01
     y             1    6.837692E-03    2.237383E-01
     y             1    9.816696E-02    1.451178E-01
     y             1    2.672260E-01    1.002068E-01
     y             1    3.527811E-01    1.491718E-02
     y             1    6.371960E-01    2.024733E-01
     y             1    2.562890E-01    7.062947E-02
     y             1   -3.588755E-01    3.252502E-01
     y             1    5.432493E-01    2.300982E-01
     y             1    2.786035E-01    2.138414E-01
     y             1    2.036588E-01    1.584618E-01
     y             1   -7.237319E-02    7.690051E-02
     y             1    2.570870E-01    8.821091E-02
     y             1    2.306339E-01    2.930132E-01
     y             1    1.490965E-01    1.466160E-01
     y             1    2.915271E-02    1.001701E-01
     y             1    6.195597E-01    2.641035E-01
     y             1    2.424370E-01    2.890371E-01
     n             1              NA    1.961049E-01
     y             1    2.218962E-01    1.923799E-01
     y             1   -5.603746E-02    2.432818E-01
     y             1    6.977777E-01    1.253528E-01
     y             1    5.514378E-01    1.397084E-01
     y             1    3.302988E-01    5.797516E-04
     y             1    7.324724E-02    1.236617E-01
     y             1    2.645166E-01    1.454916E-01
     y             1   -3.958470E-01    8.477053E-02
     y             1   -3.751304E-01   -1.025689E-02
     y             1    9.643540E-02    5.299436E-02
     y             1    4.983197E-01    9.747391E-02
     y             1    5.106652E-01    4.284489E-02
     y             1    5.742323E-01    4.324488E-02
     y             1    6.234758E-02    1.781515E-01
     y             1   -8.366316E-02    3.181980E-01
     y             1    1.838815E-01    1.170993E-01
     y             1    7.929420E-01    5.647076E-02
     y             1    1.912221E-01    1.407197E-01
     y             1    2.577618E-01    1.182299E-01
     y             1    3.583771E-01    3.144831E-01
     y             1   -3.817127E-03    1.316774E-01
     y             1    2.348885E-01    1.956444E-01
     y             1    5.611959E-01    2.065755E-01
     y             1   -9.691383E-02    1.117731E-01
     y             1   -5.614684E-01    1.823680E-01
     y             1   -7.813302E-01    9.707873E-02
     y             1    4.569221E-02    8.095769E-03
     y             1    4.019886E-01    2.318389E-01
     y             1   -1.047890E+00    1.044110E-01
     y             1    1.690705E-01    1.655817E-01
     y             1   -1.378202E-01    1.455555E-01
     y             1    3.173711E-01    2.367344E-01
     y             1    2.276271E-01    1.930454E-01
     y             1    7.025806E-01    1.476599E-01
     y             1    1.790377E-01    1.452058E-01
     y             1    2.313808E-01    2.062302E-01
     y             1    5.010817E-01    2.923768E-01
     y             1    5.721273E-01    1.052086E-01
     y             1   -4.139149E-01   -2.055843E-02
     y             1   -5.405197E-01    1.870514E-01
     y             1    1.309474E-01    2.280971E-01
     y             1    1.950086E-01    1.264310E-01
     y             1   -4.996252E-01    1.449687E-01
     y             1    4.211377E-01    1.373652E-01
     y             1    1.802742E-01    2.563396E-01
     y             1    1.147815E-01    2.496774E-01
     y             1    2.728913E-01    1.821438E-01
     y             1   -4.075527E-01    2.240772E-01
     y             1    3.185970E-01    8.974254E-02
     n             1              NA    3.457777E-02
     y             1   -5.101827E-01    2.823188E-01
     y             1    2.833783E-01    1.081046E-01
     y             1    1.120260E-01    8.809810E-02
     y             1   -2.250849E-01    2.245424E-01
     y             1    5.330178E-01    1.705274E-01
     y             1    4.435393E-01    1.295762E-01
     y             1    9.115961E-01    3.233493E-01
     y             1    4.136724E-01    2.889973E-01
     y             1   -3.034559E-01    1.459413E-01
     y             1    1.035883E+00    1.624537E-01
     y             1    4.553809E-01    1.752051E-01
     y             1   -3.131084E-01    2.703586E-01
     y             1    8.168226E-01    1.629703E-01
     y             1   -8.698544E-02    2.232967E-01
     y             1   -5.951721E-01    2.096809E-01
     y             1    1.709461E-01    1.035242E-01
     y             1    1.680277E-01   -2.558966E-02
     y             1   -7.867379E-01    1.711868E-01
     n             1              NA    2.241937E-02
     y             1   -3.072566E-01    2.530068E-01
     y             1   -5.208542E-02    1.535894E-01
     y             1   -4.122890E-01    1.744858E-01
     y             1   -7.571100E-02   -3.561308E-02
     y             1    7.665769E-01    2.432112E-01
     y             1    7.059106E-02    2.400685E-01
     y             1   -2.057021E-01    6.806756E-02
     y             1    2.327412E-01    2.700248E-01
     y             1    5.314548E-01    7.346382E-02
     y             1    2.624855E-01    1.775437E-01
     y             1    3.854115E-01    1.369767E-01
     y             1    8.480825E-01    1.599227E-01
     y             1   -6.265960E-01    2.222959E-01
     y             1   -2.310393E-01    1.115302E-01
     y             1    1.438524E-01    2.292421E-01
     y             1    1.406166E-03    1.260664E-01
     y             1    7.414856E-01    2.752863E-01
     y             1   -2.606498E-01    3.091526E-01
     y             1   -1.883768E-01    1.627828E-01
     y             1    2.684016E-01    1.352124E-01
     y             1    3.728069E-01    2.702854E-01
     y             1    4.322790E-01    1.881022E-01
     y             1   -6.339926E-02    8.579901E-02
     y             1    1.985620E-01    2.378412E-01
     y             1   -1.989062E-01    2.468667E-01
     y             1   -7.017715E-02    2.349975E-01
     y             1    5.578942E-01    8.715587E-02
     n             1              NA    1.532335E-01
     y             1    2.515804E-01    1.228846E-01
     y             1    9.151629E-01    4.242696E-01
     y             1    8.065592E-02    1.501086E-01
     y             1    2.815642E-01    1.809402E-01
     y             1    3.058288E-01    3.072421E-01
     y             1    2.429291E-01    2.794514E-01
     y             1    8.042860E-01    2.145006E-01
     n             1              NA    1.422497E-01
     y             1   -5.566407E-02    1.157518E-01
     y             1   -8.646407E-02    2.343842E-01
     y             1   -6.612587E-01    1.201257E-01
     y             1    6.270265E-01    2.154235E-01
     y             1    1.663007E-01    2.572462E-01
     y             1    1.031807E+00    3.451028E-01
     y             1   -1.160869E-01    2.403351E-01
     y             1   -3.650987E-01    1.582701E-01
     y             1    7.075177E-01    1.941516E-01
     y             1   -3.100612E-01    1.467232E-01
     y             1    4.018026E-01    1.763061E-01
     y             1    2.427648E-01    2.175395E-01
     y             1    6.696402E-01    2.475919E-01
     y             1    2.966676E-01    2.260503E-01
     y             1    3.573427E-01    2.749629E-01
     y             1   -5.655884E-01    2.593124E-01
     y             1    2.801740E-01    1.280477E-01
     y             1    1.664916E-01    3.063071E-01
     y             1    9.163188E-01    1.155329E-01
     y             1    9.356058E-01    1.667298E-01
     y             1   -1.784925E-01    1.477282E-01
     y             1   -7.495544E-02    2.275759E-01
     y             1   -3.504491E-01    3.350819E-02
     y             1    1.084954E-01    1.653758E-01
     y             1    4.922885E-02    2.368026E-01
     y             1   -2.391652E-01    2.032892E-01
     y             1    1.687009E-01    1.568044E-01
     y             1   -2.316460E-01    1.092514E-01
     y             1   -2.431945E-01    1.126302E-01
     y             1    4.339476E-01    9.304642E-02
     y             1   -1.753366E-02    1.278599E-01
     y             1    3.470109E-01    7.480838E-02
     y             1    8.902157E-02    9.527354E-02
     y             1    7.716871E-02    2.460164E-01
     y             1    1.526004E-01    2.135221E-01
     y             1    6.732018E-01    1.494189E-01
     y             1    4.020086E-01    7.001980E-02
     y             1   -9.482362E-02    6.618179E-02
     y             1   -6.799221E-02    1.037607E-01
     y             1    7.224705E-01    3.157027E-01
     n             1              NA    2.723731E-01
     y             1    6.466569E-01    2.865363E-01
     y             1   -1.554897E-01    1.077732E-01
     y             1   -5.906330E-02    2.167779E-01
     y             1    2.002358E-01    2.555269E-01
     y             1   -3.873655E-01    1.756142E-01
     y             1    1.202916E-01    1.478884E-01
     y             1    6.233108E-01    2.093514E-01
     y             1   -1.930598E-01    1.704526E-01
     y             1   -3.999187E-02    1.819407E-01
     y             1    3.161509E-01    1.098599E-01
     y             1   -2.236111E-01    2.951977E-01
     n             1              NA    1.939930E-01
     y             1   -2.681385E-01    1.713265E-01
     y             1   -2.930110E-01    2.282465E-01
     y             1    2.154432E-01    1.043415E-01
     y             1    5.246113E-01    1.592429E-01
     y             1   -2.655205E-01   -1.152463E-02
