 train         node      observed        predicted
     y             1    6.743883E-01    1.778280E-01
     y             1   -6.602621E-02    1.778280E-01
     y             1    6.031920E-01    1.778280E-01
     y             1   -2.291834E-01    1.778280E-01
     y             1   -7.551185E-02    1.778280E-01
     y             1   -5.639583E-03    1.778280E-01
     y             1    1.028594E-01    1.778280E-01
     y             1    1.850055E-01    1.778280E-01
     y             1   -1.300984E-01    1.778280E-01
     y             1    7.354319E-01    1.778280E-01
     y             1    9.997524E-02    1.778280E-01
     y             1    2.789124E-01    1.778280E-01
     y             1    3.900442E-01    1.778280E-01
     y             1    2.735391E-01    1.778280E-01
     y             1    4.937995E-01    1.778280E-01
     y             1   -4.032559E-01    1.778280E-01
     y             1    5.183176E-01    1.778280E-01
     y             1    5.550570E-01    1.778280E-01
     y             1    1.840355E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.392852E-01    1.778280E-01
     y             1   -3.784938E-02    1.778280E-01
     y             1    8.865169E-02    1.778280E-01
     y             1    3.541175E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    6.422256E-01    1.778280E-01
     y             1   -7.534674E-01    1.778280E-01
     y             1    4.585508E-01    1.778280E-01
     y             1    3.467349E-01    1.778280E-01
     y             1    2.492795E-01    1.778280E-01
     y             1   -3.985540E-01    1.778280E-01
     y             1    1.986585E-01    1.778280E-01
     y             1    3.438816E-02    1.778280E-01
     y             1    1.359491E-01    1.778280E-01
     y             1   -5.595260E-01    1.778280E-01
     y             1   -1.696649E-01    1.778280E-01
     y             1    6.662088E-01    1.778280E-01
     y             1   -1.112522E-01    1.778280E-01
     y             1    1.644535E-02    1.778280E-01
     y             1    6.057673E-01    1.778280E-01
     y             1   -4.099776E-01    1.778280E-01
     y             1   -1.328663E-01    1.778280E-01
     y             1    6.817014E-03    1.778280E-01
     y             1   -3.162549E-01    1.778280E-01
     y             1    3.258867E-01    1.778280E-01
     n             1              NA    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.526188E-01    1.778280E-01
     y             1    4.286372E-01    1.778280E-01
     y             1    3.189359E-01    1.778280E-01
     y             1    3.861027E-01    1.778280E-01
     y             1   -2.980458E-01    1.778280E-01
     y             1   -2.344536E-01    1.778280E-01
     y             1    2.992627E-01    1.778280E-01
     y             1    3.437005E-01    1.778280E-01
     y             1   -2.031367E-01    1.778280E-01
     y             1    4.040361E-01    1.778280E-01
     y             1    6.000504E-01    1.778280E-01
     y             1    2.931947E-01    1.778280E-01
     y             1   -1.072851E+00    1.778280E-01
     y             1    1.154146E+00    1.778280E-01
     y             1    6.148936E-01    1.778280E-01
     y             1    3.444380E-01    1.778280E-01
     y             1    8.188180E-01    1.778280E-01
     y             1    6.914278E-02    1.778280E-01
     n             1              NA    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    6.502025E-01    1.778280E-01
     y             1    1.891657E-01    1.778280E-01
     y             1    1.062900E-02    1.778280E-01
     y             1   -1.064403E+00    1.778280E-01
     y             1    2.070377E-02    1.778280E-01
     y             1    6.881841E-01    1.778280E-01
     y             1    4.444405E-01    1.778280E-01
     y             1    5.302215E-01    1.778280E-01
     y             1    5.061423E-01    1.778280E-01
     y             1   -5.352468E-01    1.778280E-01
     y             1    4.954513E-01    1.778280E-01
     y             1    6.616960E-02    1.778280E-01
     y             1   -1.039327E-01    1.778280E-01
     y             1    1.829704E-01    1.778280E-01
     y             1   -2.599001E-01    1.778280E-01
     y             1    6.722933E-01    1.778280E-01
     y             1    8.132657E-02    1.778280E-01
     y             1    3.591097E-01    1.778280E-01
     y             1   -2.635996E-01    1.778280E-01
     y             1    9.538177E-01    1.778280E-01
     y             1    2.652383E-01    1.778280E-01
     y             1    9.399018E-01    1.778280E-01
     y             1    2.348040E-01    1.778280E-01
     y             1    3.518129E-01    1.778280E-01
     y             1    3.601955E-01    1.778280E-01
     y             1   -4.579766E-01    1.778280E-01
     y             1    7.306585E-01    1.778280E-01
     y             1    9.505028E-01    1.778280E-01
     y             1   -3.025769E-01    1.778280E-01
     y             1    4.053516E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.396170E-02    1.778280E-01
     y             1    5.875252E-01    1.778280E-01
     y             1    4.903298E-01    1.778280E-01
     y             1   -7.206374E-02    1.778280E-01
     y             1   -5.644969E-01    1.778280E-01
     y             1    3.183745E-01    1.778280E-01
     y             1    2.949986E-01    1.778280E-01
     y             1   -1.778624E-01    1.778280E-01
     y             1    5.219144E-01    1.778280E-01
     y             1    2.191175E-01    1.778280E-01
     y             1   -1.671878E-01    1.778280E-01
     y             1    3.500308E-01    1.778280E-01
     y             1    2.021097E-01    1.778280E-01
     y             1    1.877817E-01    1.778280E-01
     y             1   -3.002252E-02    1.778280E-01
     y             1    7.811135E-01    1.778280E-01
     y             1   -1.112502E-01    1.778280E-01
     y             1    9.459429E-02    1.778280E-01
     y             1    3.396809E-01    1.778280E-01
     y             1    6.650881E-01    1.778280E-01
     y             1    1.480309E-01    1.778280E-01
     y             1    6.616218E-01    1.778280E-01
     y             1    6.761556E-02    1.778280E-01
     y             1    7.054066E-01    1.778280E-01
     y             1    4.959229E-02    1.778280E-01
     y             1   -5.671448E-01    1.778280E-01
     y             1    4.743713E-02    1.778280E-01
     y             1    5.425046E-01    1.778280E-01
     y             1   -6.719990E-01    1.778280E-01
     y             1   -3.637143E-01    1.778280E-01
     y             1    5.754239E-01    1.778280E-01
     y             1    9.549161E-01    1.778280E-01
     y             1   -1.282729E-01    1.778280E-01
     y             1   -4.625010E-02    1.778280E-01
     y             1    2.522574E-01    1.778280E-01
     y             1    6.018901E-01    1.778280E-01
     y             1   -8.525244E-01    1.778280E-01
     y             1    9.887613E-02    1.778280E-01
     y             1   -3.552789E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -1.379858E-01    1.778280E-01
     y             1    9.822236E-03    1.778280E-01
     y             1    2.167147E-01    1.778280E-01
     y             1    1.867727E-01    1.778280E-01
     y             1   -5.265052E-02    1.778280E-01
     y             1   -3.802888E-01    1.778280E-01
     y             1    1.638976E-01    1.778280E-01
     y             1    4.279794E-01    1.778280E-01
     y             1    4.770956E-01    1.778280E-01
     y             1    6.383804E-01    1.778280E-01
     y             1    3.149662E-01    1.778280E-01
     y             1    6.868461E-01    1.778280E-01
     y             1    5.036825E-01    1.778280E-01
     y             1    4.461791E-01    1.778280E-01
     y             1   -1.405223E-01    1.778280E-01
     y             1    2.141170E-01    1.778280E-01
     y             1   -1.320090E-01    1.778280E-01
     y             1    7.053960E-01    1.778280E-01
     y             1    6.638948E-02    1.778280E-01
     y             1    8.878560E-02    1.778280E-01
     y             1    1.157368E-01    1.778280E-01
     y             1   -1.361806E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.448157E-01    1.778280E-01
     y             1    1.111360E+00    1.778280E-01
     y             1    2.915687E-01    1.778280E-01
     y             1    4.019488E-01    1.778280E-01
     y             1    2.128033E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.391782E-02    1.778280E-01
     y             1    6.907283E-01    1.778280E-01
     y             1    4.326811E-02    1.778280E-01
     y             1    5.334986E-01    1.778280E-01
     y             1    5.616799E-01    1.778280E-01
     y             1    3.837776E-01    1.778280E-01
     y             1   -3.167655E-02    1.778280E-01
     y             1    6.474460E-01    1.778280E-01
     y             1   -9.786501E-02    1.778280E-01
     y             1   -3.819007E-01    1.778280E-01
     y             1   -2.733840E-02    1.778280E-01
     y             1    1.295756E-01    1.778280E-01
     y             1    5.208229E-01    1.778280E-01
     y             1    3.820303E-01    1.778280E-01
     y             1   -1.650566E-01    1.778280E-01
     y             1   -2.615892E-01    1.778280E-01
     y             1    8.395844E-02    1.778280E-01
     y             1    7.579584E-01    1.778280E-01
     y             1    2.645520E-02    1.778280E-01
     y             1    1.623275E-01    1.778280E-01
     y             1    4.665639E-01    1.778280E-01
     y             1   -2.439786E-01    1.778280E-01
     y             1   -1.020724E-01    1.778280E-01
     y             1   -4.697491E-01    1.778280E-01
     y             1    2.036558E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.177009E-01    1.778280E-01
     y             1    8.875704E-02    1.778280E-01
     y             1    1.568528E-01    1.778280E-01
     y             1   -2.400358E-01    1.778280E-01
     y             1    3.897450E-01    1.778280E-01
     y             1    3.342877E-01    1.778280E-01
     y             1    7.158598E-02    1.778280E-01
     y             1    9.287480E-01    1.778280E-01
     y             1    5.366677E-01    1.778280E-01
     y             1    1.147029E+00    1.778280E-01
     y             1    3.590795E-02    1.778280E-01
     y             1    6.957286E-01    1.778280E-01
     y             1    5.104418E-01    1.778280E-01
     y             1    1.137909E-02    1.778280E-01
     y             1    3.793261E-01    1.778280E-01
     y             1   -1.707094E-01    1.778280E-01
     y             1    8.277561E-02    1.778280E-01
     y             1    9.512879E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -6.447530E-02    1.778280E-01
     y             1    7.936013E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.249315E-02    1.778280E-01
     y             1    3.965428E-01    1.778280E-01
     y             1   -9.222247E-02    1.778280E-01
     y             1   -2.095425E-01    1.778280E-01
     y             1    1.738491E-01    1.778280E-01
     y             1   -5.618929E-01    1.778280E-01
     y             1    2.449095E-01    1.778280E-01
     y             1    1.558030E-02    1.778280E-01
     y             1    3.264851E-01    1.778280E-01
     y             1   -8.580908E-01    1.778280E-01
     y             1    1.146961E+00    1.778280E-01
     y             1   -6.250693E-01    1.778280E-01
     y             1    9.251469E-02    1.778280E-01
     y             1    5.207858E-01    1.778280E-01
     y             1    2.099305E-01    1.778280E-01
     y             1   -1.068306E-01    1.778280E-01
     y             1    1.208915E-01    1.778280E-01
     y             1    3.844303E-01    1.778280E-01
     y             1    2.131529E-01    1.778280E-01
     y             1    1.022129E-01    1.778280E-01
     y             1   -1.620165E-01    1.778280E-01
     y             1    4.248856E-01    1.778280E-01
     y             1    8.100405E-02    1.778280E-01
     y             1   -7.118551E-02    1.778280E-01
     y             1    7.148565E-02    1.778280E-01
     y             1   -1.060162E-01    1.778280E-01
     y             1   -5.659449E-01    1.778280E-01
     y             1    4.603236E-01    1.778280E-01
     y             1    2.763879E-01    1.778280E-01
     y             1   -2.217429E-01    1.778280E-01
     y             1   -2.501423E-01    1.778280E-01
     y             1   -4.370815E-02    1.778280E-01
     y             1   -4.143475E-01    1.778280E-01
     y             1    5.860460E-01    1.778280E-01
     y             1    7.231765E-01    1.778280E-01
     y             1   -5.016977E-01    1.778280E-01
     y             1    5.041023E-02    1.778280E-01
     y             1    8.440926E-02    1.778280E-01
     y             1   -4.307591E-02    1.778280E-01
     y             1   -6.631666E-01    1.778280E-01
     y             1   -2.745895E-01    1.778280E-01
     y             1    7.031693E-01    1.778280E-01
     y             1    5.077954E-01    1.778280E-01
     y             1    2.844150E-01    1.778280E-01
     y             1    3.119586E-01    1.778280E-01
     y             1    7.146987E-01    1.778280E-01
     y             1    1.751890E-01    1.778280E-01
     y             1    5.184682E-01    1.778280E-01
     y             1   -2.113121E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.345651E-01    1.778280E-01
     y             1    1.597269E-01    1.778280E-01
     y             1    3.913809E-01    1.778280E-01
     y             1    6.386401E-01    1.778280E-01
     y             1   -9.608663E-01    1.778280E-01
     y             1    2.966411E-01    1.778280E-01
     y             1    3.432539E-02    1.778280E-01
     y             1    1.069008E+00    1.778280E-01
     y             1   -6.744395E-03    1.778280E-01
     y             1    1.002545E+00    1.778280E-01
     y             1    2.417199E-01    1.778280E-01
     y             1   -2.127641E-01    1.778280E-01
     y             1    8.338345E-02    1.778280E-01
     y             1   -2.341212E-01    1.778280E-01
     y             1    4.644359E-01    1.778280E-01
     y             1    1.014470E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.239080E-01    1.778280E-01
     y             1    1.114143E-01    1.778280E-01
     y             1    1.275658E-01    1.778280E-01
     y             1    9.755812E-03    1.778280E-01
     y             1    3.996667E-02    1.778280E-01
     y             1   -3.585755E-01    1.778280E-01
     y             1    3.108465E-01    1.778280E-01
     y             1    1.108211E+00    1.778280E-01
     y             1    2.238673E-01    1.778280E-01
     y             1   -2.026094E-01    1.778280E-01
     y             1    7.815837E-01    1.778280E-01
     y             1    8.392514E-01    1.778280E-01
     y             1    3.757889E-01    1.778280E-01
     y             1    1.642697E-01    1.778280E-01
     y             1   -1.355676E-01    1.778280E-01
     y             1    3.815431E-01    1.778280E-01
     y             1    8.304454E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.809729E-01    1.778280E-01
     y             1    5.203979E-01    1.778280E-01
     y             1   -3.986619E-01    1.778280E-01
     y             1   -2.866419E-01    1.778280E-01
     y             1   -4.747537E-01    1.778280E-01
     y             1   -1.040889E-01    1.778280E-01
     y             1    1.293186E-01    1.778280E-01
     y             1    8.569895E-02    1.778280E-01
     y             1    2.771245E-02    1.778280E-01
     y             1   -1.553490E-01    1.778280E-01
     y             1    1.576218E-01    1.778280E-01
     y             1    3.925903E-03    1.778280E-01
     y             1   -2.028147E-01    1.778280E-01
     y             1    1.047019E+00    1.778280E-01
     y             1    5.417879E-01    1.778280E-01
     y             1    5.100846E-01    1.778280E-01
     y             1    1.685166E-01    1.778280E-01
     y             1    9.225607E-01    1.778280E-01
     y             1    1.329782E-01    1.778280E-01
     y             1    3.109870E-01    1.778280E-01
     y             1    7.941331E-01    1.778280E-01
     y             1   -2.912683E-01    1.778280E-01
     y             1   -6.589725E-02    1.778280E-01
     y             1    1.208981E+00    1.778280E-01
     y             1   -2.506298E-01    1.778280E-01
     y             1   -1.724339E-01    1.778280E-01
     y             1    7.448290E-02    1.778280E-01
     y             1   -3.773257E-01    1.778280E-01
     y             1    4.813218E-01    1.778280E-01
     y             1    4.659615E-01    1.778280E-01
     y             1   -1.052733E-01    1.778280E-01
     y             1    1.664572E-01    1.778280E-01
     y             1    1.762697E-01    1.778280E-01
     y             1    5.969549E-01    1.778280E-01
     y             1   -2.330540E-01    1.778280E-01
     y             1    4.307729E-01    1.778280E-01
     y             1   -6.326070E-02    1.778280E-01
     y             1    4.776957E-01    1.778280E-01
     y             1    2.856648E-01    1.778280E-01
     y             1    1.424121E-01    1.778280E-01
     y             1    3.506748E-01    1.778280E-01
     y             1    6.626034E-01    1.778280E-01
     y             1    2.744673E-01    1.778280E-01
     y             1    9.125536E-01    1.778280E-01
     y             1    7.194005E-01    1.778280E-01
     y             1    1.452398E-01    1.778280E-01
     y             1    1.231399E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.835566E-01    1.778280E-01
     y             1    8.909789E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -5.187897E-02    1.778280E-01
     y             1   -2.061674E-01    1.778280E-01
     y             1   -1.815895E-02    1.778280E-01
     y             1   -1.940448E-01    1.778280E-01
     y             1   -1.970060E-01    1.778280E-01
     y             1    2.570836E-01    1.778280E-01
     y             1   -1.242164E-01    1.778280E-01
     y             1    8.815141E-01    1.778280E-01
     y             1    3.819553E-01    1.778280E-01
     y             1   -1.961446E-01    1.778280E-01
     y             1    3.821354E-01    1.778280E-01
     y             1    2.277583E-02    1.778280E-01
     y             1   -1.854363E-01    1.778280E-01
     y             1    6.796888E-01    1.778280E-01
     y             1    1.515015E-01    1.778280E-01
     y             1   -6.876619E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.457712E-01    1.778280E-01
     y             1   -1.227367E-01    1.778280E-01
     y             1    2.829787E-03    1.778280E-01
     y             1    6.960072E-01    1.778280E-01
     y             1   -8.373659E-01    1.778280E-01
     y             1    8.898142E-03    1.778280E-01
     y             1   -5.842099E-01    1.778280E-01
     y             1    3.866626E-02    1.778280E-01
     y             1    5.343761E-01    1.778280E-01
     y             1    6.460133E-01    1.778280E-01
     y             1    5.650318E-01    1.778280E-01
     y             1    1.141763E-01    1.778280E-01
     y             1    7.970023E-01    1.778280E-01
     y             1    4.732304E-01    1.778280E-01
     y             1   -3.381796E-01    1.778280E-01
     y             1   -1.101015E-01    1.778280E-01
     y             1   -2.326451E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.022415E-01    1.778280E-01
     y             1   -1.672080E-01    1.778280E-01
     y             1    7.847806E-01    1.778280E-01
     y             1   -1.779593E-01    1.778280E-01
     y             1   -4.023223E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -8.857161E-02    1.778280E-01
     y             1    1.949948E-01    1.778280E-01
     y             1   -2.064377E-01    1.778280E-01
     y             1    5.986396E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -2.565715E-01    1.778280E-01
     y             1    5.090230E-01    1.778280E-01
     y             1    3.342066E-01    1.778280E-01
     y             1    2.903805E-01    1.778280E-01
     y             1    3.270929E-01    1.778280E-01
     y             1   -4.249676E-01    1.778280E-01
     y             1    5.305226E-01    1.778280E-01
     y             1   -7.117380E-01    1.778280E-01
     y             1    1.025367E+00    1.778280E-01
     y             1   -2.406176E-01    1.778280E-01
     y             1    1.620806E-01    1.778280E-01
     y             1   -4.504829E-01    1.778280E-01
     y             1   -3.038051E-01    1.778280E-01
     y             1    6.242535E-02    1.778280E-01
     y             1   -3.576520E-01    1.778280E-01
     y             1    5.834367E-01    1.778280E-01
     y             1    1.466187E-01    1.778280E-01
     y             1    4.992526E-01    1.778280E-01
     y             1   -1.168101E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -7.933445E-02    1.778280E-01
     y             1   -1.405401E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.330987E-01    1.778280E-01
     y             1    1.824476E-01    1.778280E-01
     y             1    3.644619E-01    1.778280E-01
     y             1    6.760159E-02    1.778280E-01
     y             1    9.086915E-01    1.778280E-01
     y             1    7.960876E-01    1.778280E-01
     y             1   -1.793708E-01    1.778280E-01
     y             1    7.310631E-02    1.778280E-01
     y             1    3.264460E-01    1.778280E-01
     y             1    7.662292E-01    1.778280E-01
     y             1    1.716660E-02    1.778280E-01
     y             1   -3.735769E-01    1.778280E-01
     y             1    6.053020E-01    1.778280E-01
     y             1    1.965477E-01    1.778280E-01
     y             1    5.219990E-01    1.778280E-01
     y             1    7.669482E-01    1.778280E-01
     y             1    2.971831E-01    1.778280E-01
     y             1    2.746406E-01    1.778280E-01
     y             1    4.790013E-01    1.778280E-01
     y             1    1.032684E-01    1.778280E-01
     y             1   -1.848203E-01    1.778280E-01
     y             1    5.172530E-01    1.778280E-01
     y             1    1.299223E-01    1.778280E-01
     y             1    1.329415E-01    1.778280E-01
     y             1   -1.499119E-01    1.778280E-01
     y             1    3.721009E-01    1.778280E-01
     y             1    1.134484E+00    1.778280E-01
     y             1   -6.684006E-02    1.778280E-01
     y             1    2.215725E-01    1.778280E-01
     y             1    3.763698E-01    1.778280E-01
     y             1    4.363369E-01    1.778280E-01
     y             1   -2.943175E-01    1.778280E-01
     y             1    7.666372E-01    1.778280E-01
     y             1   -1.390402E-01    1.778280E-01
     y             1   -2.809521E-01    1.778280E-01
     y             1    2.634050E-01    1.778280E-01
     y             1   -2.450999E-01    1.778280E-01
     y             1    2.884128E-01    1.778280E-01
     y             1   -4.412808E-01    1.778280E-01
     y             1   -6.375434E-01    1.778280E-01
     y             1    4.364132E-01    1.778280E-01
     y             1   -7.636806E-01    1.778280E-01
     y             1   -4.743310E-01    1.778280E-01
     y             1    2.605807E-01    1.778280E-01
     y             1    1.022993E+00    1.778280E-01
     y             1    9.329481E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.463546E-01    1.778280E-01
     y             1    2.213450E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.435942E-01    1.778280E-01
     y             1    1.425875E+00    1.778280E-01
     y             1   -4.221591E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.996459E-02    1.778280E-01
     y             1    5.288715E-01    1.778280E-01
     y             1   -4.139717E-01    1.778280E-01
     y             1    1.099995E+00    1.778280E-01
     y             1    1.396198E-01    1.778280E-01
     y             1    6.837692E-03    1.778280E-01
     y             1    9.816696E-02    1.778280E-01
     y             1    2.672260E-01    1.778280E-01
     y             1    3.527811E-01    1.778280E-01
     y             1    6.371960E-01    1.778280E-01
     y             1    2.562890E-01    1.778280E-01
     y             1   -3.588755E-01    1.778280E-01
     y             1    5.432493E-01    1.778280E-01
     y             1    2.786035E-01    1.778280E-01
     y             1    2.036588E-01    1.778280E-01
     y             1   -7.237319E-02    1.778280E-01
     y             1    2.570870E-01    1.778280E-01
     y             1    2.306339E-01    1.778280E-01
     y             1    1.490965E-01    1.778280E-01
     y             1    2.915271E-02    1.778280E-01
     y             1    6.195597E-01    1.778280E-01
     y             1    2.424370E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.218962E-01    1.778280E-01
     y             1   -5.603746E-02    1.778280E-01
     y             1    6.977777E-01    1.778280E-01
     y             1    5.514378E-01    1.778280E-01
     y             1    3.302988E-01    1.778280E-01
     y             1    7.324724E-02    1.778280E-01
     y             1    2.645166E-01    1.778280E-01
     y             1   -3.958470E-01    1.778280E-01
     y             1   -3.751304E-01    1.778280E-01
     y             1    9.643540E-02    1.778280E-01
     y             1    4.983197E-01    1.778280E-01
     y             1    5.106652E-01    1.778280E-01
     y             1    5.742323E-01    1.778280E-01
     y             1    6.234758E-02    1.778280E-01
     y             1   -8.366316E-02    1.778280E-01
     y             1    1.838815E-01    1.778280E-01
     y             1    7.929420E-01    1.778280E-01
     y             1    1.912221E-01    1.778280E-01
     y             1    2.577618E-01    1.778280E-01
     y             1    3.583771E-01    1.778280E-01
     y             1   -3.817127E-03    1.778280E-01
     y             1    2.348885E-01    1.778280E-01
     y             1    5.611959E-01    1.778280E-01
     y             1   -9.691383E-02    1.778280E-01
     y             1   -5.614684E-01    1.778280E-01
     y             1   -7.813302E-01    1.778280E-01
     y             1    4.569221E-02    1.778280E-01
     y             1    4.019886E-01    1.778280E-01
     y             1   -1.047890E+00    1.778280E-01
     y             1    1.690705E-01    1.778280E-01
     y             1   -1.378202E-01    1.778280E-01
     y             1    3.173711E-01    1.778280E-01
     y             1    2.276271E-01    1.778280E-01
     y             1    7.025806E-01    1.778280E-01
     y             1    1.790377E-01    1.778280E-01
     y             1    2.313808E-01    1.778280E-01
     y             1    5.010817E-01    1.778280E-01
     y             1    5.721273E-01    1.778280E-01
     y             1   -4.139149E-01    1.778280E-01
     y             1   -5.405197E-01    1.778280E-01
     y             1    1.309474E-01    1.778280E-01
     y             1    1.950086E-01    1.778280E-01
     y             1   -4.996252E-01    1.778280E-01
     y             1    4.211377E-01    1.778280E-01
     y             1    1.802742E-01    1.778280E-01
     y             1    1.147815E-01    1.778280E-01
     y             1    2.728913E-01    1.778280E-01
     y             1   -4.075527E-01    1.778280E-01
     y             1    3.185970E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -5.101827E-01    1.778280E-01
     y             1    2.833783E-01    1.778280E-01
     y             1    1.120260E-01    1.778280E-01
     y             1   -2.250849E-01    1.778280E-01
     y             1    5.330178E-01    1.778280E-01
     y             1    4.435393E-01    1.778280E-01
     y             1    9.115961E-01    1.778280E-01
     y             1    4.136724E-01    1.778280E-01
     y             1   -3.034559E-01    1.778280E-01
     y             1    1.035883E+00    1.778280E-01
     y             1    4.553809E-01    1.778280E-01
     y             1   -3.131084E-01    1.778280E-01
     y             1    8.168226E-01    1.778280E-01
     y             1   -8.698544E-02    1.778280E-01
     y             1   -5.951721E-01    1.778280E-01
     y             1    1.709461E-01    1.778280E-01
     y             1    1.680277E-01    1.778280E-01
     y             1   -7.867379E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -3.072566E-01    1.778280E-01
     y             1   -5.208542E-02    1.778280E-01
     y             1   -4.122890E-01    1.778280E-01
     y             1   -7.571100E-02    1.778280E-01
     y             1    7.665769E-01    1.778280E-01
     y             1    7.059106E-02    1.778280E-01
     y             1   -2.057021E-01    1.778280E-01
     y             1    2.327412E-01    1.778280E-01
     y             1    5.314548E-01    1.778280E-01
     y             1    2.624855E-01    1.778280E-01
     y             1    3.854115E-01    1.778280E-01
     y             1    8.480825E-01    1.778280E-01
     y             1   -6.265960E-01    1.778280E-01
     y             1   -2.310393E-01    1.778280E-01
     y             1    1.438524E-01    1.778280E-01
     y             1    1.406166E-03    1.778280E-01
     y             1    7.414856E-01    1.778280E-01
     y             1   -2.606498E-01    1.778280E-01
     y             1   -1.883768E-01    1.778280E-01
     y             1    2.684016E-01    1.778280E-01
     y             1    3.728069E-01    1.778280E-01
     y             1    4.322790E-01    1.778280E-01
     y             1   -6.339926E-02    1.778280E-01
     y             1    1.985620E-01    1.778280E-01
     y             1   -1.989062E-01    1.778280E-01
     y             1   -7.017715E-02    1.778280E-01
     y             1    5.578942E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.515804E-01    1.778280E-01
     y             1    9.151629E-01    1.778280E-01
     y             1    8.065592E-02    1.778280E-01
     y             1    2.815642E-01    1.778280E-01
     y             1    3.058288E-01    1.778280E-01
     y             1    2.429291E-01    1.778280E-01
     y             1    8.042860E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -5.566407E-02    1.778280E-01
     y             1   -8.646407E-02    1.778280E-01
     y             1   -6.612587E-01    1.778280E-01
     y             1    6.270265E-01    1.778280E-01
     y             1    1.663007E-01    1.778280E-01
     y             1    1.031807E+00    1.778280E-01
     y             1   -1.160869E-01    1.778280E-01
     y             1   -3.650987E-01    1.778280E-01
     y             1    7.075177E-01    1.778280E-01
     y             1   -3.100612E-01    1.778280E-01
     y             1    4.018026E-01    1.778280E-01
     y             1    2.427648E-01    1.778280E-01
     y             1    6.696402E-01    1.778280E-01
     y             1    2.966676E-01    1.778280E-01
     y             1    3.573427E-01    1.778280E-01
     y             1   -5.655884E-01    1.778280E-01
     y             1    2.801740E-01    1.778280E-01
     y             1    1.664916E-01    1.778280E-01
     y             1    9.163188E-01    1.778280E-01
     y             1    9.356058E-01    1.778280E-01
     y             1   -1.784925E-01    1.778280E-01
     y             1   -7.495544E-02    1.778280E-01
     y             1   -3.504491E-01    1.778280E-01
     y             1    1.084954E-01    1.778280E-01
     y             1    4.922885E-02    1.778280E-01
     y             1   -2.391652E-01    1.778280E-01
     y             1    1.687009E-01    1.778280E-01
     y             1   -2.316460E-01    1.778280E-01
     y             1   -2.431945E-01    1.778280E-01
     y             1    4.339476E-01    1.778280E-01
     y             1   -1.753366E-02    1.778280E-01
     y             1    3.470109E-01    1.778280E-01
     y             1    8.902157E-02    1.778280E-01
     y             1    7.716871E-02    1.778280E-01
     y             1    1.526004E-01    1.778280E-01
     y             1    6.732018E-01    1.778280E-01
     y             1    4.020086E-01    1.778280E-01
     y             1   -9.482362E-02    1.778280E-01
     y             1   -6.799221E-02    1.778280E-01
     y             1    7.224705E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    6.466569E-01    1.778280E-01
     y             1   -1.554897E-01    1.778280E-01
     y             1   -5.906330E-02    1.778280E-01
     y             1    2.002358E-01    1.778280E-01
     y             1   -3.873655E-01    1.778280E-01
     y             1    1.202916E-01    1.778280E-01
     y             1    6.233108E-01    1.778280E-01
     y             1   -1.930598E-01    1.778280E-01
     y             1   -3.999187E-02    1.778280E-01
     y             1    3.161509E-01    1.778280E-01
     y             1   -2.236111E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -2.681385E-01    1.778280E-01
     y             1   -2.930110E-01    1.778280E-01
     y             1    2.154432E-01    1.778280E-01
     y             1    5.246113E-01    1.778280E-01
     y             1   -2.655205E-01    1.778280E-01
     y             1   -1.053307E+00    1.778280E-01
     y             1   -6.396844E-01    1.778280E-01
     y             1    1.595596E-01    1.778280E-01
     y             1    1.251754E-01    1.778280E-01
